region,version,ip,prefixlength
afrinic,ipv4,41.60.0.0,16
afrinic,ipv4,41.63.0.0,18
afrinic,ipv4,41.72.96.0,19
afrinic,ipv4,41.77.0.0,21
afrinic,ipv4,41.191.116.0,22
afrinic,ipv4,41.215.176.0,20
afrinic,ipv4,41.216.64.0,19
afrinic,ipv4,41.222.16.0,21
afrinic,ipv4,41.223.116.0,22
afrinic,ipv4,45.212.0.0,14
afrinic,ipv4,102.23.120.0,22
afrinic,ipv4,102.67.160.0,22
afrinic,ipv4,102.68.136.0,22
afrinic,ipv4,102.144.0.0,13
afrinic,ipv4,102.220.158.0,23
afrinic,ipv4,102.221.240.0,22
afrinic,ipv4,154.73.232.0,22
afrinic,ipv4,155.0.0.0,16
afrinic,ipv4,165.56.0.0,13
afrinic,ipv4,196.12.12.0,22
afrinic,ipv4,196.46.124.0,22
afrinic,ipv4,196.46.192.0,19
afrinic,ipv4,197.212.0.0,15
afrinic,ipv4,197.220.0.0,19
afrinic,ipv4,197.231.244.0,22
afrinic,ipv6,2c0f:e9c0::,32
afrinic,ipv6,2c0f:f670::,32
afrinic,ipv6,2c0f:f938::,32
afrinic,ipv6,2c0f:fcc8::,32
afrinic,ipv6,2c0f:fd40::,32
afrinic,ipv6,2c0f:fd90::,32
afrinic,ipv6,2c0f:fd98::,32
afrinic,ipv6,2c0f:feb8::,32
