region,ip,prefixlength,org
ripencc,5.100.160.0,21,ye.ptc;Public Telecommunication Corporation
ripencc,5.255.0.0,19,ye.ptc;Public Telecommunication Corporation
ripencc,31.31.176.0,20,ye.ptc;Public Telecommunication Corporation
ripencc,46.35.64.0,19,ye.ptc;Public Telecommunication Corporation
ripencc,46.161.224.0,19,ye.ptc;Public Telecommunication Corporation
ripencc,78.137.64.0,19,ye.ptc;Public Telecommunication Corporation
ripencc,80.253.176.0,20,ye.ptc;Public Telecommunication Corporation
ripencc,81.91.24.0,21,ye.ptc;Public Telecommunication Corporation
ripencc,82.114.160.0,19,ye.ptc;Public Telecommunication Corporation
ripencc,89.189.64.0,19,ye.ptc;Public Telecommunication Corporation
ripencc,94.26.192.0,20,ye.ptc;Public Telecommunication Corporation
ripencc,94.26.208.0,20,ye.ptc;Public Telecommunication Corporation
ripencc,109.74.32.0,20,ye.ptc;Public Telecommunication Corporation
ripencc,109.200.160.0,19,ye.ptc;Public Telecommunication Corporation
ripencc,131.117.160.0,21,ye.ptc;Public Telecommunication Corporation
ripencc,178.130.64.0,18,ye.ptc;Public Telecommunication Corporation
ripencc,185.11.8.0,22,ye.ptc;Public Telecommunication Corporation
ripencc,185.71.132.0,22,n/a
ripencc,185.80.44.0,22,ye.you-yemen;Yemen Oman United Telecom CJSC
ripencc,185.80.140.0,22,"ye.ym;Yemen Mobile Company, Public Yemeni Joint-Stock Company"
ripencc,185.112.200.0,22,n/a
ripencc,185.240.64.0,22,n/a
ripencc,188.209.224.0,19,ye.ptc;Public Telecommunication Corporation
ripencc,188.240.96.0,19,ye.ptc;Public Telecommunication Corporation
ripencc,195.94.0.0,19,n/a
ripencc,213.246.0.0,19,ye.ptc;Public Telecommunication Corporation
