region,ip,prefixlength
apnic,27.122.0.0,22
apnic,43.224.192.0,22
apnic,43.245.212.0,22
apnic,43.255.236.0,22
apnic,45.114.232.0,23
apnic,61.5.208.0,20
apnic,101.101.0.0,18
apnic,103.2.184.0,22
apnic,103.17.44.0,22
apnic,103.23.52.0,22
apnic,103.24.112.0,22
apnic,103.29.152.0,22
apnic,103.43.156.0,22
apnic,103.123.232.0,23
apnic,103.152.32.0,24
apnic,103.173.58.0,23
apnic,113.20.32.0,20
apnic,113.20.48.0,20
apnic,113.21.96.0,20
apnic,113.21.112.0,20
apnic,114.69.176.0,20
apnic,114.69.192.0,20
apnic,114.69.208.0,20
apnic,115.126.160.0,20
apnic,115.126.176.0,20
apnic,118.179.224.0,19
apnic,163.47.224.0,22
apnic,163.47.248.0,22
apnic,175.158.128.0,18
apnic,180.214.96.0,19
apnic,202.22.128.0,19
apnic,202.22.224.0,20
apnic,202.87.128.0,19
apnic,202.166.176.0,21
apnic,202.171.64.0,20
apnic,203.80.48.0,21
apnic,203.104.48.0,20
apnic,203.147.64.0,20
apnic,203.147.80.0,21
apnic,220.156.160.0,20
apnic,223.29.128.0,19
apnic,223.29.160.0,20
