region,version,ip,prefixlength,org
afrinic,ipv4,41.82.0.0,15,n/a
afrinic,ipv4,41.208.128.0,18,n/a
afrinic,ipv4,41.214.0.0,17,n/a
afrinic,ipv4,41.219.0.0,18,n/a
afrinic,ipv4,102.164.128.0,18,n/a
afrinic,ipv4,102.214.191.0,24,n/a
afrinic,ipv4,154.65.32.0,21,n/a
afrinic,ipv4,154.73.172.0,22,n/a
afrinic,ipv4,154.115.128.0,20,n/a
afrinic,ipv4,154.124.0.0,15,n/a
afrinic,ipv4,160.0.128.0,18,n/a
afrinic,ipv4,169.239.136.0,22,n/a
afrinic,ipv4,196.50.8.0,21,n/a
afrinic,ipv4,196.207.192.0,18,n/a
afrinic,ipv4,196.250.200.0,22,n/a
afrinic,ipv4,213.154.64.0,19,n/a
afrinic,ipv6,2001:4278::,32,n/a
afrinic,ipv6,2c0f:e960::,32,n/a
afrinic,ipv6,2c0f:ee50::,32,n/a
afrinic,ipv6,2c0f:ee80::,32,n/a
afrinic,ipv6,2c0f:f040::,32,n/a
