region,ip,prefixlength,org
afrinic,41.70.0.0,17,n/a
afrinic,41.75.112.0,20,n/a
afrinic,41.77.8.0,21,n/a
afrinic,41.78.56.0,22,n/a
afrinic,41.78.216.0,22,n/a
afrinic,41.78.248.0,22,n/a
afrinic,41.79.88.0,22,n/a
afrinic,41.87.0.0,19,n/a
afrinic,41.190.92.0,22,n/a
afrinic,41.216.228.0,22,n/a
afrinic,41.217.216.0,22,n/a
afrinic,41.221.96.0,20,n/a
afrinic,41.222.184.0,21,n/a
afrinic,102.70.0.0,15,n/a
afrinic,102.218.160.0,22,n/a
afrinic,102.219.182.0,23,n/a
afrinic,102.221.153.0,24,n/a
afrinic,105.234.0.0,16,n/a
afrinic,129.140.0.0,16,n/a
afrinic,137.64.0.0,16,n/a
afrinic,137.115.0.0,16,n/a
afrinic,137.196.0.0,16,n/a
afrinic,154.66.120.0,21,n/a
afrinic,168.253.224.0,19,n/a
afrinic,169.255.52.0,22,n/a
afrinic,192.145.160.0,22,n/a
afrinic,196.11.80.0,21,n/a
afrinic,196.45.188.0,22,n/a
afrinic,196.216.8.0,21,n/a
afrinic,197.211.96.0,19,n/a
