region,ip,prefixlength
afrinic,41.77.80.0,21
afrinic,41.92.128.0,21
afrinic,41.92.152.0,21
afrinic,41.92.180.0,22
afrinic,41.92.184.0,22
afrinic,41.92.196.0,22
afrinic,41.92.200.0,22
afrinic,41.92.208.0,21
afrinic,41.92.216.0,22
afrinic,41.92.224.0,24
afrinic,41.92.248.0,21
afrinic,41.190.224.0,22
afrinic,41.191.100.0,22
afrinic,41.202.192.0,19
afrinic,41.204.64.0,19
afrinic,41.205.0.0,19
afrinic,41.205.64.0,19
afrinic,41.211.96.0,19
afrinic,41.217.148.0,22
afrinic,41.223.28.0,22
afrinic,41.244.0.0,16
afrinic,102.132.16.0,20
afrinic,102.216.38.0,24
afrinic,102.218.164.0,22
afrinic,102.219.44.0,22
afrinic,102.219.68.0,22
afrinic,102.220.16.0,22
afrinic,102.244.0.0,14
afrinic,129.0.0.0,16
afrinic,154.70.96.0,19
afrinic,154.72.128.0,18
afrinic,154.126.128.0,19
afrinic,154.126.160.0,19
afrinic,165.210.0.0,15
afrinic,169.239.40.0,22
afrinic,169.255.4.0,22
afrinic,195.24.192.0,19
afrinic,196.202.232.0,21
afrinic,197.159.0.0,19
