region,version,ip,prefixlength
arin,ipv4,23.143.120.0,24
arin,ipv4,66.59.216.0,24
arin,ipv4,66.248.160.0,19
arin,ipv4,67.211.240.0,20
arin,ipv4,98.142.160.0,20
arin,ipv4,132.147.224.0,20
arin,ipv4,136.143.195.0,24
arin,ipv4,146.226.0.0,16
arin,ipv4,172.84.192.0,18
arin,ipv4,192.65.170.0,24
arin,ipv4,192.81.72.0,23
arin,ipv4,192.102.82.0,24
arin,ipv4,198.36.28.0,22
arin,ipv4,204.8.64.0,22
arin,ipv4,204.11.152.0,21
arin,ipv4,208.84.192.0,21
arin,ipv6,2604:ea40::,32
arin,ipv6,2605:de80::,32
arin,ipv6,2606:5a00::,32
arin,ipv6,2606:fd40::,32
arin,ipv6,2607:f838::,32
