region,ip,prefixlength
apnic,103.86.96.0,22
apnic,103.173.150.0,23
apnic,116.204.192.0,22
lacnic,45.169.96.0,24
lacnic,45.180.20.0,23
lacnic,45.181.68.0,22
lacnic,45.182.189.0,24
lacnic,45.185.128.0,22
lacnic,45.188.248.0,22
lacnic,45.191.164.0,22
lacnic,45.225.70.0,23
lacnic,45.225.74.0,24
lacnic,45.225.135.0,24
lacnic,45.227.252.0,22
lacnic,45.229.56.0,22
lacnic,45.229.196.0,22
lacnic,45.237.184.0,22
lacnic,131.72.224.0,22
lacnic,131.100.0.0,22
lacnic,131.108.4.0,22
lacnic,131.108.20.0,22
lacnic,131.221.24.0,22
lacnic,138.99.136.0,22
lacnic,138.99.144.0,22
lacnic,138.118.124.0,22
lacnic,138.186.12.0,22
lacnic,138.186.88.0,22
lacnic,138.204.108.0,22
lacnic,143.202.152.0,22
lacnic,143.255.156.0,22
lacnic,160.20.246.0,24
lacnic,164.163.8.0,22
lacnic,164.163.244.0,22
lacnic,168.121.128.0,22
lacnic,168.205.8.0,22
lacnic,170.79.108.0,22
lacnic,170.231.236.0,22
lacnic,170.246.220.0,22
lacnic,170.247.152.0,22
lacnic,179.43.128.0,18
lacnic,179.63.192.0,21
lacnic,181.38.0.0,16
lacnic,181.174.164.0,22
lacnic,181.178.0.0,16
lacnic,181.179.0.0,17
lacnic,181.179.128.0,17
lacnic,181.197.0.0,17
lacnic,181.197.128.0,18
lacnic,186.5.128.0,19
lacnic,186.72.0.0,15
lacnic,186.74.0.0,15
lacnic,186.148.96.0,20
lacnic,186.159.116.0,22
lacnic,186.179.112.0,20
lacnic,186.188.128.0,17
lacnic,190.2.224.0,20
lacnic,190.5.224.0,20
lacnic,190.5.240.0,20
lacnic,190.9.32.0,20
lacnic,190.14.36.0,22
lacnic,190.14.192.0,20
lacnic,190.14.208.0,21
lacnic,190.14.216.0,21
lacnic,190.32.0.0,16
lacnic,190.33.0.0,16
lacnic,190.34.0.0,15
lacnic,190.57.32.0,20
lacnic,190.97.160.0,21
lacnic,190.102.56.0,21
lacnic,190.105.152.0,22
lacnic,190.105.168.0,22
lacnic,190.109.0.0,19
lacnic,190.114.0.0,19
lacnic,190.122.160.0,20
lacnic,190.122.188.0,22
lacnic,190.123.44.0,22
lacnic,190.123.224.0,20
lacnic,190.140.0.0,16
lacnic,190.141.0.0,16
lacnic,190.211.252.0,22
lacnic,190.218.0.0,16
lacnic,190.219.0.0,16
lacnic,191.98.196.0,22
lacnic,200.3.200.0,21
lacnic,200.6.152.0,21
lacnic,200.12.208.0,21
lacnic,200.46.0.0,17
lacnic,200.46.128.0,19
lacnic,200.46.160.0,20
lacnic,200.46.176.0,20
lacnic,200.46.192.0,20
lacnic,200.46.208.0,20
lacnic,200.46.224.0,19
lacnic,200.71.80.0,23
lacnic,200.74.240.0,21
lacnic,200.75.192.0,19
lacnic,200.75.224.0,20
lacnic,200.75.240.0,20
lacnic,200.90.128.0,20
lacnic,200.108.32.0,20
lacnic,200.108.48.0,20
lacnic,200.115.128.0,20
lacnic,200.115.144.0,20
lacnic,200.115.160.0,20
lacnic,200.124.0.0,20
lacnic,200.124.16.0,20
lacnic,201.131.148.0,22
lacnic,201.218.64.0,19
lacnic,201.218.96.0,19
lacnic,201.218.192.0,19
lacnic,201.218.224.0,19
lacnic,201.221.224.0,20
lacnic,201.221.240.0,20
lacnic,201.224.0.0,16
lacnic,201.225.0.0,16
lacnic,201.226.0.0,16
lacnic,201.227.0.0,16
ripencc,5.252.152.0,22
ripencc,31.7.56.0,21
ripencc,46.19.136.0,21
ripencc,77.73.184.0,21
ripencc,81.17.16.0,20
ripencc,91.238.8.0,24
ripencc,92.62.208.0,20
ripencc,141.98.80.0,22
ripencc,141.255.160.0,21
ripencc,146.19.1.0,24
ripencc,146.19.238.0,24
ripencc,185.5.134.0,23
ripencc,185.12.44.0,22
ripencc,185.72.148.0,22
ripencc,185.115.152.0,22
ripencc,185.143.220.0,22
ripencc,185.190.24.0,24
ripencc,188.64.141.0,24
ripencc,193.16.100.0,24
ripencc,193.200.206.0,24
ripencc,194.50.196.0,22
ripencc,195.246.98.0,23
